Sample ID,11_Iceland_00003
Species,11_Iceland
Subgroup,11_Iceland
Group,11_Iceland
Library,EXM_MRS
Sample Description,Sample 11
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,50,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1319.0,0.09571099999999999
1320.0,0.095743
1321.0,0.095777
1322.0,0.095811
1323.0,0.095838
1324.0,0.095856
1325.0,0.09586800000000001
1326.0,0.09587300000000001
1327.0,0.09587
1328.0,0.095854
1329.0,0.09582399999999999
1330.0,0.09579399999999999
1331.0,0.095777
1332.0,0.095778
1333.0,0.095791
1334.0,0.095807
1335.0,0.095822
1336.0,0.095833
1337.0,0.095844
1338.0,0.095859
1339.0,0.09587899999999999
1340.0,0.095906
1341.0,0.09593600000000001
1342.0,0.09596600000000001
1343.0,0.095994
1344.0,0.096027
1345.0,0.096057
1346.0,0.096075
1347.0,0.096072
1348.0,0.09605000000000001
1349.0,0.096027
1350.0,0.09601900000000001
1351.0,0.096027
1352.0,0.096044
1353.0,0.096069
1354.0,0.096105
1355.0,0.096159
1356.0,0.096221
1357.0,0.096279
1358.0,0.09632099999999999
1359.0,0.09635099999999999
1360.0,0.096376
1361.0,0.096398
1362.0,0.09642200000000001
1363.0,0.096443
1364.0,0.09646300000000001
1365.0,0.096487
1366.0,0.096517
1367.0,0.096551
1368.0,0.096585
1369.0,0.096617
1370.0,0.09664199999999999
1371.0,0.096666
1372.0,0.09669499999999999
1373.0,0.096736
1374.0,0.096795
1375.0,0.096859
1376.0,0.096915
1377.0,0.09694900000000001
1378.0,0.096968
1379.0,0.09697900000000001
1380.0,0.096987
1381.0,0.09699400000000001
1382.0,0.096995
1383.0,0.096998
1384.0,0.097013
1385.0,0.097042
1386.0,0.097079
1387.0,0.09712
1388.0,0.097159
1389.0,0.09720100000000001
1390.0,0.097243
1391.0,0.09727999999999999
1392.0,0.097306
1393.0,0.097318
1394.0,0.097326
1395.0,0.097341
1396.0,0.097372
1397.0,0.097414
1398.0,0.097459
1399.0,0.097499
1400.0,0.097534
1401.0,0.097567
1402.0,0.097593
1403.0,0.097607
1404.0,0.097608
1405.0,0.097599
1406.0,0.09758900000000001
1407.0,0.097582
1408.0,0.09757300000000001
1409.0,0.09756500000000001
1410.0,0.097563
1411.0,0.09756999999999999
1412.0,0.09758599999999999
1413.0,0.09760300000000001
1414.0,0.097618
1415.0,0.097627
1416.0,0.097633
1417.0,0.09763999999999999
1418.0,0.09764900000000001
1419.0,0.09765700000000001
1420.0,0.097667
1421.0,0.09768399999999999
1422.0,0.097713
1423.0,0.097758
1424.0,0.09780799999999999
1425.0,0.097851
1426.0,0.09787699999999999
1427.0,0.09789199999999999
1428.0,0.097907
1429.0,0.097933
1430.0,0.097979
1431.0,0.09803699999999999
1432.0,0.09809200000000001
1433.0,0.098133
1434.0,0.098159
1435.0,0.098178
1436.0,0.098192
1437.0,0.098204
1438.0,0.098206
1439.0,0.098209
1440.0,0.098227
1441.0,0.098273
1442.0,0.098339
1443.0,0.09841
1444.0,0.09847
1445.0,0.09851800000000001
1446.0,0.09855900000000001
1447.0,0.09859299999999999
1448.0,0.098615
1449.0,0.09862
1450.0,0.09861800000000001
1451.0,0.09862
1452.0,0.098636
1453.0,0.09866
1454.0,0.09869
1455.0,0.098721
1456.0,0.09875400000000001
1457.0,0.09878999999999999
1458.0,0.09882400000000001
1459.0,0.098849
1460.0,0.098861
1461.0,0.098865
1462.0,0.09887399999999999
1463.0,0.098896
1464.0,0.09892799999999999
1465.0,0.098966
1466.0,0.09900600000000001
1467.0,0.09905
1468.0,0.099103
1469.0,0.09914999999999999
1470.0,0.09917899999999999
1471.0,0.099175
1472.0,0.099151
1473.0,0.09912699999999999
1474.0,0.09912599999999999
1475.0,0.099139
1476.0,0.09916399999999999
1477.0,0.099206
1478.0,0.099273
1479.0,0.099374
1480.0,0.09948
1481.0,0.09956300000000001
1482.0,0.099608
1483.0,0.09963
1484.0,0.099638
1485.0,0.09964
1486.0,0.099626
1487.0,0.09960200000000001
1488.0,0.099585
1489.0,0.099593
1490.0,0.099627
1491.0,0.09966699999999999
1492.0,0.099694
1493.0,0.09969099999999999
1494.0,0.09966599999999999
1495.0,0.09964100000000001
1496.0,0.099636
1497.0,0.099659
1498.0,0.099697
