Database of Origin,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),RELAB,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB)
1672.0,0.8975118041038513,0.8208406090736389,0.9094535350799561,0.7362317919731141,0.4711939930915833,0.5016773581504822,0.8811839580535888,0.4313374042510986,0.2549489974975586,0.3836314082145691,0.7060136,0.8330040574073792,0.33184780478477477,0.45225619673728945,0.9290161848068237,0.629041600227356,0.5645142197608948,0.715858,0.5289617896080017,0.6401514172554016,0.518542206287384,0.860348201,0.667889130115509,0.7550398111343384,0.848059332370758,0.8896621704101563,0.8754227876663208,0.41060898900032045,0.8295749545097351
1673.0,0.8976762056350708,0.8204864144325257,0.9089810013771057,0.7362781882286071,0.47105599045753477,0.5020781517028808,0.8800000786781311,0.4312586009502411,0.25411800146102903,0.384003609418869,0.7065123999999999,0.8326640129089355,0.3319822072982788,0.4524377942085266,0.929588782787323,0.6293563961982727,0.5645559430122375,0.7157519999999999,0.5289851903915406,0.6400556206703186,0.518543803691864,0.860048795,0.6677952289581299,0.7543162107467651,0.8476530551910401,0.889739727973938,0.8754371881484986,0.4105299890041351,0.8294684767723084
1674.0,0.8978406071662903,0.8201322197914124,0.9085084676742554,0.7363245844841003,0.4709179878234863,0.5024789452552796,0.8788161993026733,0.4311797976493835,0.2532870054244995,0.38437581062316895,0.7070112,0.8323239684104919,0.3321166098117828,0.4526193916797638,0.9301613807678223,0.6296711921691894,0.5645976662635803,0.715646,0.5290085911750794,0.6399598240852356,0.518545401096344,0.859749389,0.6677013278007508,0.7535926103591919,0.847246778011322,0.8898172855377198,0.8754515886306763,0.41045098900794985,0.8293619990348816
1675.0,0.8980050086975098,0.8197780251502991,0.908035933971405,0.7363709807395935,0.47077998518943787,0.5028797388076782,0.8776323199272156,0.431100994348526,0.25245600938796997,0.38474801182746887,0.70751,0.8319839239120483,0.33225101232528687,0.452800989151001,0.9307339787483215,0.6299859881401062,0.5646393895149231,0.71554,0.5290319919586182,0.6398640275001526,0.518546998500824,0.859449983,0.6676074266433716,0.7528690099716187,0.846840500831604,0.8898948431015015,0.875465989112854,0.4103719890117645,0.8292555212974548
1676.0,0.8980670094490051,0.8197394251823426,0.9077625393867492,0.7363363862037658,0.47062758803367616,0.5030914783477783,0.8774377465248108,0.4311425983905792,0.25156140625476836,0.3852974116802216,0.7079082,0.8318212151527404,0.332448410987854,0.45302839279174806,0.9309643864631653,0.6300509929656982,0.564651608467102,0.71542,0.5292467951774598,0.6401064276695252,0.5186800003051758,0.8594145896,0.6675358176231384,0.7522106051445008,0.8463718295097351,0.8896569609642029,0.875562596321106,0.4103429913520813,0.8291287899017334
1677.0,0.8981290102005005,0.819700825214386,0.9074891448020935,0.7363017916679382,0.47047519087791445,0.5033032178878785,0.877243173122406,0.43118420243263245,0.25066680312156675,0.38584681153297423,0.7083064,0.8316585063934326,0.3326458096504211,0.45325579643249514,0.931194794178009,0.6301159977912902,0.564663827419281,0.7152999999999999,0.5294615983963012,0.6403488278388977,0.5188130021095276,0.8593791961999999,0.6674642086029052,0.7515522003173828,0.8459031581878662,0.8894190788269043,0.8756592035293579,0.41031399369239807,0.8290020585060119
1678.0,0.8981910109519958,0.8196622252464294,0.9072157502174377,0.7362671971321106,0.4703227937221527,0.5035149574279785,0.8770485997200013,0.43122580647468567,0.24977219998836517,0.38639621138572694,0.7087046,0.8314957976341247,0.3328432083129883,0.45348320007324217,0.9314252018928528,0.6301810026168824,0.56467604637146,0.71518,0.5296764016151428,0.6405912280082703,0.5189460039138794,0.8593438028,0.6673925995826722,0.7508937954902649,0.8454344868659973,0.8891811966896057,0.8757558107376099,0.41028499603271484,0.8288753271102905
1679.0,0.8982530117034913,0.8196236252784729,0.906942355632782,0.736232602596283,0.470170396566391,0.5037266969680786,0.8768540263175965,0.4312674105167389,0.24887759685516359,0.3869456112384796,0.7091028,0.8313330888748169,0.33304060697555543,0.45371060371398925,0.9316556096076966,0.6302460074424744,0.5646882653236389,0.71506,0.5298912048339843,0.6408336281776428,0.5190790057182312,0.8593084094,0.667320990562439,0.7502353906631469,0.8449658155441284,0.8889433145523071,0.8758524179458618,0.4102559983730316,0.828748595714569
1680.0,0.8983150124549866,0.8195850253105164,0.9066689610481262,0.7361980080604553,0.4700179994106293,0.5039384365081787,0.8766594529151917,0.4313090145587921,0.24798299372196198,0.3874950110912323,0.709501,0.831170380115509,0.33323800563812256,0.45393800735473633,0.9318860173225403,0.6303110122680664,0.5647004842758179,0.71494,0.5301060080528259,0.6410760283470154,0.519212007522583,0.859273016,0.6672493815422058,0.749576985836029,0.8444971442222595,0.8887054324150085,0.8759490251541138,0.4102270007133484,0.8286218643188477
1681.0,0.8981866121292115,0.81946702003479,0.9064458847045899,0.7363004088401794,0.4698630690574646,0.5043681621551513,0.8765336036682129,0.4313322126865387,0.24745359420776367,0.3877884089946747,0.7098604000000001,0.8311941862106323,0.33321660161018374,0.4542060077190399,0.9316028118133545,0.6307340145111084,0.5648230314254761,0.714978,0.5302170038223266,0.6409994244575501,0.5191564083099365,0.8590286131999999,0.6673225998878479,0.7488849878311157,0.8440378665924072,0.8879195809364319,0.8764434218406677,0.410208398103714,0.828491497039795
1682.0,0.8980582118034363,0.8193490147590637,0.9062228083610535,0.7364028096199036,0.46970813870429995,0.504797887802124,0.8764077544212341,0.4313554108142853,0.24692419469356536,0.38808180689811705,0.7102198000000001,0.8312179923057557,0.33319519758224486,0.4544740080833435,0.9313196063041687,0.6311570167541504,0.5649455785751343,0.715016,0.5303279995918274,0.6409228205680847,0.5191008090972901,0.8587842104,0.66739581823349,0.7481929898262024,0.8435785889625549,0.8871337294578552,0.8769378185272216,0.4101897954940796,0.8283611297607422
1683.0,0.8979298114776612,0.8192310094833374,0.905999732017517,0.7365052103996277,0.46955320835113523,0.5052276134490967,0.8762819051742554,0.43137860894203184,0.24639479517936708,0.38837520480155946,0.7105792,0.8312417984008789,0.33317379355430604,0.4547420084476471,0.931036400794983,0.6315800189971924,0.5650681257247925,0.7150540000000001,0.5304389953613281,0.6408462166786194,0.5190452098846435,0.8585398075999999,0.667469036579132,0.747500991821289,0.8431193113327027,0.8863478779792786,0.8774322152137757,0.4101711928844452,0.8282307624816895
1684.0,0.8978014111518859,0.8191130042076111,0.9057766556739807,0.7366076111793518,0.46939827799797057,0.5056573390960694,0.8761560559272766,0.43140180706977843,0.24586539566516877,0.3886686027050018,0.7109386,0.8312656044960022,0.33315238952636717,0.4550100088119507,0.9307531952857971,0.6320030212402343,0.5651906728744507,0.7150920000000001,0.5305499911308289,0.640769612789154,0.5189896106719971,0.8582954048,0.6675422549247741,0.7468089938163758,0.8426600337028504,0.8855620265007019,0.8779266119003296,0.41015259027481077,0.8281003952026367
1685.0,0.8976730108261108,0.8189949989318848,0.9055535793304443,0.7367100119590759,0.4692433476448059,0.506087064743042,0.8760302066802979,0.431425005197525,0.24533599615097046,0.3889620006084442,0.711298,0.8312894105911255,0.33313098549842834,0.4552780091762543,0.9304699897766113,0.6324260234832764,0.5653132200241089,0.71513,0.5306609869003296,0.6406930088996887,0.5189340114593506,0.858051002,0.6676154732704163,0.7461169958114624,0.842200756072998,0.8847761750221252,0.8784210085868835,0.4101339876651764,0.827970027923584
