Data ID,Forsterite LASC02
Sample ID,LASC02
Mineral Name,forsterite
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
4235.400000000001,0.586918
4238.870000000001,0.585845
4242.34,0.584964
4245.8099999999995,0.584292
4249.29,0.58359
4252.78,0.583151
4256.2699999999995,0.582798
4259.7699999999995,0.582023
4263.27,0.580538
4266.78,0.579105
4270.29,0.577939
4273.81,0.577036
4277.34,0.576034
4280.87,0.575212
4284.41,0.574574
4287.950000000001,0.57391
4291.5,0.573092
4295.06,0.572507
4298.62,0.571902
4302.1900000000005,0.571206
4305.76,0.570544
4309.34,0.570023
4312.92,0.569521
4316.5199999999995,0.56897
4320.11,0.568323
4323.719999999999,0.567774
4327.320000000001,0.56704
4330.94,0.566357
4334.5599999999995,0.565524
4338.19,0.565017
4341.820000000001,0.564473
4345.46,0.563718
4349.11,0.562915
4352.76,0.562085
4356.42,0.561121
4360.08,0.560248
4363.75,0.559547
4367.429999999999,0.558785
4371.11,0.558037
4374.799999999999,0.557278
4378.49,0.556399
4382.19,0.555594
4385.900000000001,0.554988
4389.610000000001,0.554305
4393.33,0.553631
4397.0599999999995,0.552894
4400.79,0.552039
4404.530000000001,0.551343
4408.280000000001,0.550551
4412.03,0.54979
4415.79,0.549167
4419.55,0.548505
4423.320000000001,0.547798
4427.1,0.547203
4430.88,0.54646
4434.68,0.545696
4438.469999999999,0.545089
4442.280000000001,0.544546
4446.08,0.543624
4449.900000000001,0.542919
4453.719999999999,0.542236
4457.55,0.541581
4461.389999999999,0.540907
4465.2300000000005,0.540328
4469.08,0.539613
4472.9400000000005,0.538917
4476.8,0.538357
4480.67,0.537777
4484.549999999999,0.537044
4488.43,0.536259
4492.320000000001,0.535546
4496.21,0.535017
4500.12,0.53423
4504.030000000001,0.533487
4507.94,0.532756
4511.87,0.531976
4515.799999999999,0.531318
4519.7300000000005,0.53067
4523.679999999999,0.529808
4527.63,0.529085
4531.589999999999,0.528482
4535.55,0.527712
4539.52,0.52693
4543.5,0.526309
4547.49,0.525623
4551.48,0.524978
4555.4800000000005,0.52401
4559.490000000001,0.523216
4563.5,0.522554
4567.52,0.521872
4571.55,0.521171
4575.580000000001,0.520554
4579.63,0.51958
4583.67,0.518809
4587.73,0.518135
4591.79,0.517504
4595.86,0.516915
4599.9400000000005,0.516334
4604.03,0.515708
4608.120000000001,0.515226
4612.219999999999,0.514673
4616.33,0.514101
4620.4400000000005,0.513456
4624.5599999999995,0.51278
4628.69,0.512198
4632.83,0.511762
4636.97,0.511177
4641.12,0.51076
4645.28,0.5103
4649.45,0.509875
4653.62,0.509381
4657.8,0.508933
4661.990000000001,0.508482
4666.1900000000005,0.508106
4670.39,0.507629
4674.599999999999,0.507023
4678.82,0.506402
4683.049999999999,0.506058
4687.280000000001,0.505644
4691.5199999999995,0.505125
4695.77,0.504705
4700.03,0.504173
4704.3,0.503504
4708.57,0.502906
4712.85,0.502357
4717.139999999999,0.501811
4721.429999999999,0.501178
4725.74,0.500537
4730.05,0.499838
4734.37,0.499231
4738.7,0.498465
4743.03,0.497798
4747.38,0.497088
4751.7300000000005,0.496319
4756.09,0.49547
4760.45,0.494665
4764.83,0.493835
4769.21,0.492836
4773.6,0.491714
4778.0,0.490659
4782.41,0.489541
4786.83,0.488414
4791.25,0.486999
4795.68,0.485408
4800.13,0.483705
4804.57,0.482149
4809.03,0.480396
4813.5,0.478488
4817.97,0.476435
4822.45,0.474186
4826.94,0.471676
4831.44,0.46922
4835.950000000001,0.466474
4840.46,0.46313
4844.99,0.459305
4849.52,0.455105
4854.0599999999995,0.450166
4858.61,0.444359
4863.17,0.437723
4867.73,0.430287
4872.3099999999995,0.421939
4876.89,0.413008
4881.48,0.403672
4886.08,0.393951
4890.6900000000005,0.384132
4895.31,0.374886
4899.94,0.366451
4904.57,0.358753
4909.22,0.351721
4913.87,0.345347
4918.53,0.339502
4923.21,0.333882
4927.88,0.328485
4932.57,0.323427
4937.2699999999995,0.31895
4941.9800000000005,0.315357
4946.6900000000005,0.312997
4951.42,0.312128
4956.15,0.312464
4960.9,0.313805
4965.650000000001,0.315895
4970.41,0.318346
4975.18,0.320891
4979.96,0.323564
4984.75,0.326146
4989.54,0.32849
4994.349999999999,0.330691
4999.17,0.332954
5003.99,0.335151
5008.83,0.337105
5013.67,0.338814
5018.5199999999995,0.340278
5023.39,0.341624
5028.26,0.342822
5033.14,0.343791
5038.03,0.344743
5042.93,0.345437
5047.84,0.345885
5052.76,0.346166
5057.69,0.34621
5062.63,0.346002
5067.580000000001,0.345656
5072.54,0.344949
5077.51,0.343928
5082.49,0.342798
5087.469999999999,0.341504
5092.469999999999,0.340109
5097.48,0.338665
5102.5,0.336794
5107.52,0.334635
5112.56,0.332444
5117.61,0.330317
5122.66,0.328187
5127.73,0.325731
5132.81,0.323222
5137.889999999999,0.320697
5142.99,0.318014
5148.1,0.315142
5153.22,0.31227
5158.34,0.309483
5163.48,0.30686
5168.63,0.304143
5173.79,0.301493
5178.96,0.29882
5184.13,0.296033
5189.320000000001,0.293145
5194.5199999999995,0.290147
5199.73,0.287063
5204.96,0.284134
5210.19,0.281519
5215.429999999999,0.279427
5220.679999999999,0.27785
5225.94,0.276796
5231.22,0.276207
5236.5,0.276084
5241.79,0.276262
5247.099999999999,0.276543
5252.42,0.276902
5257.74,0.27722
5263.080000000001,0.277725
5268.43,0.278134
5273.79,0.278387
5279.16,0.278721
5284.54,0.278869
5289.93,0.278672
5295.34,0.278265
5300.75,0.277627
5306.18,0.277034
5311.61,0.276507
5317.0599999999995,0.275953
5322.5199999999995,0.275346
5327.99,0.27464
5333.47,0.273876
5338.96,0.272691
5344.47,0.271066
5349.9800000000005,0.269133
5355.51,0.266709
5361.049999999999,0.263967
5366.6,0.261447
5372.16,0.259099
5377.73,0.256804
5383.320000000001,0.254617
5388.91,0.252632
5394.52,0.250473
5400.14,0.247896
5405.77,0.245145
5411.41,0.242433
5417.07,0.239751
5422.74,0.237391
5428.410000000001,0.235023
5434.1,0.23289
5439.8099999999995,0.231097
5445.52,0.229659
5451.25,0.228683
5456.98,0.227968
5462.73,0.2276
5468.5,0.227622
5474.2699999999995,0.227813
5480.0599999999995,0.228264
5485.86,0.228654
5491.67,0.229058
5497.49,0.229532
5503.33,0.229827
5509.179999999999,0.22991
5515.04,0.229641
5520.91,0.229274
5526.799999999999,0.228716
5532.69,0.227853
5538.610000000001,0.226636
5544.53,0.225042
5550.469999999999,0.222957
5556.41,0.220265
5562.38,0.216634
5568.349999999999,0.212201
5574.34,0.207205
5580.339999999999,0.201798
5586.35,0.195648
5592.38,0.189898
5598.42,0.185201
5604.47,0.181016
5610.54,0.177835
5616.61,0.175947
5622.71,0.175191
5628.8099999999995,0.175078
5634.929999999999,0.175677
5641.06,0.176788
5647.21,0.178344
5653.360000000001,0.180238
5659.54,0.182937
5665.72,0.185971
5671.92,0.189573
5678.13,0.193532
5684.36,0.197619
5690.599999999999,0.201692
5696.85,0.20598
5703.12,0.210029
5709.4,0.214098
5715.6900000000005,0.218083
5722.0,0.221861
5728.33,0.225678
5734.66,0.229412
5741.01,0.232675
5747.38,0.235502
5753.76,0.237672
5760.150000000001,0.239035
5766.56,0.239906
5772.98,0.239535
5779.410000000001,0.238644
5785.86,0.237861
5792.33,0.236523
5798.8099999999995,0.235035
5805.3,0.233752
5811.81,0.232434
5818.33,0.231367
5824.87,0.230395
5831.419999999999,0.228968
5837.99,0.227845
5844.57,0.226939
5851.17,0.226016
5857.78,0.225034
5864.410000000001,0.224223
5871.05,0.223104
5877.7,0.222478
5884.38,0.222299
5891.06,0.221578
5897.76,0.221979
5904.4800000000005,0.222194
5911.21,0.222242
5917.96,0.222558
5924.7300000000005,0.222294
5931.5,0.221919
5938.3,0.221256
5945.11,0.219345
5951.93,0.217611
5958.78,0.21634
5965.63,0.214907
5972.51,0.213339
5979.39,0.211092
5986.3,0.209828
5993.22,0.208985
6000.16,0.20847
6007.11,0.209337
6014.08,0.211827
6021.06,0.215469
6028.06,0.221059
6035.08,0.228405
6042.12,0.237231
6049.17,0.246744
6056.2300000000005,0.257852
6063.32,0.268921
6070.42,0.278892
6077.530000000001,0.288584
6084.67,0.298077
6091.820000000001,0.306036
6098.9800000000005,0.313065
6106.17,0.31904
6113.37,0.324259
6120.58,0.328723
6127.82,0.332451
6135.07,0.335216
6142.34,0.337753
6149.63,0.339951
6156.93,0.341601
6164.25,0.342647
6171.59,0.343419
6178.950000000001,0.343791
6186.320000000001,0.344023
6193.71,0.343856
6201.120000000001,0.343572
6208.54,0.343003
6215.99,0.34217
6223.45,0.341212
6230.93,0.340346
6238.43,0.339194
6245.95,0.338119
6253.48,0.336847
6261.03,0.335727
6268.6,0.334807
6276.19,0.334157
6283.8,0.333893
6291.43,0.334048
6299.070000000001,0.334444
6306.73,0.335523
6314.42,0.336789
6322.12,0.337909
6329.84,0.338866
6337.570000000001,0.339661
6345.33,0.340114
6353.11,0.340234
6360.9,0.340176
6368.719999999999,0.339868
6376.55,0.339202
6384.400000000001,0.338476
6392.2699999999995,0.33769
6400.17,0.337049
6408.08,0.336617
6416.01,0.336082
6423.96,0.33546
6431.93,0.335361
6439.92,0.335378
6447.93,0.335255
6455.96,0.334842
6464.01,0.334556
6472.08,0.334278
6480.17,0.333693
6488.28,0.332986
6496.41,0.332198
6504.5599999999995,0.331395
6512.7300000000005,0.331076
6520.92,0.330937
6529.14,0.330521
6537.37,0.330388
6545.63,0.330456
6553.9,0.330451
6562.2,0.330532
6570.509999999999,0.330775
6578.85,0.330786
6587.21,0.330612
6595.589999999999,0.330644
6603.99,0.330516
6612.42,0.329859
6620.860000000001,0.32898
6629.330000000001,0.328182
6637.82,0.327166
6646.33,0.325472
6654.860000000001,0.323429
6663.41,0.321759
6671.99,0.319984
6680.589999999999,0.317959
6689.21,0.315563
6697.849999999999,0.313035
6706.509999999999,0.310725
6715.200000000001,0.30814
6723.91,0.305235
6732.64,0.302298
6741.4,0.299369
6750.18,0.296336
6758.9800000000005,0.293271
6767.8,0.290233
6776.65,0.287478
6785.52,0.285021
6794.41,0.283066
6803.33,0.281211
6812.2699999999995,0.280205
6821.23,0.279906
6830.219999999999,0.279859
6839.23,0.279796
6848.26,0.279958
6857.32,0.280148
6866.4,0.280312
6875.51,0.280086
6884.64,0.27986
6893.799999999999,0.279411
6902.9800000000005,0.278282
6912.18,0.276646
6921.41,0.274752
6930.66,0.272825
6939.94,0.270679
6949.24,0.268198
6958.57,0.265746
6967.92,0.263052
6977.299999999999,0.260309
6986.7,0.257674
6996.13,0.254485
7005.59,0.251182
7015.07,0.248062
7024.57,0.24515
7034.099999999999,0.242554
7043.66,0.240637
7053.25,0.239245
7062.85,0.238142
7072.49,0.237818
7082.150000000001,0.237946
7091.84,0.238167
7101.549999999999,0.238314
7111.3,0.238451
7121.0599999999995,0.238241
7130.860000000001,0.237646
7140.679999999999,0.236818
7150.53,0.235647
7160.41,0.23416
7170.3099999999995,0.233089
7180.240000000001,0.231916
7190.2,0.23052
7200.1900000000005,0.229418
7210.200000000001,0.228631
7220.240000000001,0.22787
7230.31,0.227343
7240.41,0.227127
7250.54,0.227182
7260.6900000000005,0.227258
7270.88,0.227223
7281.09,0.226974
7291.33,0.226286
7301.599999999999,0.225422
7311.9,0.224423
7322.219999999999,0.222848
7332.58,0.220975
7342.97,0.218935
7353.379999999999,0.216807
7363.83,0.214918
7374.3,0.213176
7384.8099999999995,0.211526
7395.34,0.209883
7405.910000000001,0.208208
7416.5,0.206715
7427.13,0.20521
7437.78,0.20351
7448.47,0.201708
7459.1900000000005,0.199949
7469.9400000000005,0.198443
7480.71,0.197004
7491.52,0.19544
7502.37,0.19402
7513.24,0.192831
7524.14,0.191708
7535.08,0.190682
7546.05,0.190032
7557.05,0.189506
7568.08,0.189293
7579.150000000001,0.189292
7590.24,0.189707
7601.37,0.190471
7612.53,0.191187
7623.7300000000005,0.192033
7634.96,0.193019
7646.219999999999,0.193822
7657.51,0.19475
7668.84,0.195563
7680.2,0.19603
7691.59,0.196229
7703.02,0.196294
7714.49,0.196178
7725.98,0.196032
7737.5199999999995,0.195683
7749.08,0.195317
7760.679999999999,0.194774
7772.32,0.194002
7783.99,0.193365
7795.69,0.19301
7807.43,0.192757
7819.21,0.192718
7831.0199999999995,0.192877
7842.87,0.193294
7854.75,0.193753
7866.67,0.194141
7878.62,0.194504
7890.62,0.194716
7902.64,0.194719
7914.71,0.194834
7926.8099999999995,0.194736
7938.95,0.194419
7951.13,0.194015
7963.339999999999,0.193543
7975.59,0.192898
7987.879999999999,0.192009
8000.209999999999,0.190739
8012.570000000001,0.189287
8024.98,0.187769
8037.419999999999,0.186266
8049.899999999999,0.184781
8062.419999999999,0.183451
8074.9800000000005,0.182013
8087.57,0.180866
8100.210000000001,0.179583
8112.89,0.17804
8125.6,0.176317
8138.360000000001,0.174505
8151.160000000001,0.172254
8163.99,0.170091
8176.869999999999,0.167932
8189.79,0.165899
8202.75,0.164031
8215.75,0.162578
8228.79,0.161426
8241.87,0.160599
8254.99,0.16001
8268.16,0.159658
8281.37,0.159213
8294.62,0.158643
8307.91,0.157971
8321.24,0.157594
8334.619999999999,0.156901
8348.039999999999,0.155913
8361.51,0.154965
8375.019999999999,0.153904
8388.57,0.152361
8402.16,0.150896
8415.800000000001,0.149618
8429.49,0.148431
8443.22,0.147336
8456.99,0.146293
8470.81,0.145244
8484.67,0.144511
8498.58,0.14407
8512.539999999999,0.143618
8526.54,0.142974
8540.58,0.142192
8554.68,0.141477
8568.82,0.140945
8583.0,0.140033
8597.24,0.139179
8611.52,0.138191
8625.85,0.137268
8640.230000000001,0.136525
8654.65,0.135911
8669.119999999999,0.135032
8683.640000000001,0.133992
8698.21,0.133204
8712.83,0.132611
8727.5,0.13188
8742.22,0.131225
8756.99,0.13031
8771.800000000001,0.129332
8786.67,0.128407
8801.589999999998,0.127416
8816.560000000001,0.126548
8831.58,0.125898
8846.65,0.125259
8861.77,0.125208
8876.939999999999,0.125595
8892.17,0.126464
8907.45,0.127817
8922.779999999999,0.129906
8938.16,0.132985
8953.6,0.137312
8969.09,0.142591
8984.640000000001,0.14909
9000.23,0.156423
9015.890000000001,0.164534
9031.59,0.173983
9047.359999999999,0.184474
9063.17,0.195702
9079.050000000001,0.207604
9094.97,0.220353
9110.960000000001,0.233834
9127.0,0.247808
9143.1,0.261858
9159.25,0.275822
9175.46,0.290126
9191.73,0.304801
9208.06,0.319185
9224.439999999999,0.333
9240.880000000001,0.346108
9257.38,0.358332
9273.94,0.369203
9290.56,0.37885
9307.24,0.387326
9323.980000000001,0.394953
9340.78,0.401351
9357.64,0.405807
9374.57,0.407583
9391.550000000001,0.407458
9408.59,0.40557
9425.7,0.403115
9442.869999999999,0.400858
9460.1,0.398647
9477.4,0.396589
9494.75,0.395024
9512.17,0.394038
9529.66,0.393687
9547.21,0.393648
9564.83,0.393823
9582.5,0.394213
9600.25,0.394849
9618.06,0.396286
9635.94,0.398821
9653.88,0.401865
9671.89,0.405506
9689.970000000001,0.40997
9708.119999999999,0.415435
9726.33,0.421541
9744.619999999999,0.428017
9762.97,0.435193
9781.39,0.442566
9799.88,0.449366
9818.44,0.455899
9837.070000000002,0.461732
9855.77,0.466731
9874.539999999999,0.470628
9893.39,0.473771
9912.3,0.475962
9931.29,0.477101
9950.36,0.476748
9969.49,0.475304
9988.699999999999,0.473222
10007.98,0.4707
10027.34,0.46839
10046.77,0.467489
10066.28,0.468859
10085.869999999999,0.473675
10105.53,0.482965
10125.26,0.496267
10145.08,0.508292
10164.970000000001,0.511669
10184.939999999999,0.502261
10204.99,0.481554
10225.12,0.454834
10245.33,0.429024
10265.61,0.408714
10285.98,0.396346
10306.43,0.392324
10326.96,0.396965
10347.57,0.409942
10368.27,0.428985
10389.05,0.450458
10409.91,0.471079
10430.859999999999,0.493477
10451.88,0.527488
10473.0,0.568068
10494.199999999999,0.598276
10515.49,0.613348
10536.86,0.618084
10558.32,0.617088
10579.869999999999,0.61337
10601.5,0.608137
10623.23,0.602095
10645.039999999999,0.595201
10666.94,0.58821
10688.94,0.580945
10711.02,0.573291
10733.2,0.565139
10755.470000000001,0.55706
10777.83,0.549017
10800.28,0.541551
10822.83,0.533725
10845.470000000001,0.525393
10868.21,0.516992
10891.04,0.508983
10913.970000000001,0.501083
10936.99,0.493617
10960.119999999999,0.486857
10983.34,0.480281
11006.66,0.473328
11030.07,0.466353
11053.59,0.459123
11077.21,0.452117
11100.93,0.445436
11124.75,0.438949
11148.68,0.432816
11172.710000000001,0.427052
11196.84,0.421391
11221.07,0.415713
11245.41,0.409659
11269.859999999999,0.403199
11294.41,0.3964
11319.07,0.389073
11343.84,0.381017
11368.72,0.372446
11393.7,0.362791
11418.8,0.351825
11444.01,0.33923
11469.33,0.324357
11494.76,0.307103
11520.300000000001,0.288561
11545.96,0.270676
11571.730000000001,0.25486
11597.619999999999,0.241502
11623.62,0.230507
11649.74,0.221348
11675.98,0.213716
11702.34,0.206957
11728.81,0.200591
11755.41,0.194473
11782.130000000001,0.188959
11808.960000000001,0.184284
11835.92,0.181351
11863.009999999998,0.18264
11890.22,0.1876
11917.550000000001,0.192773
11945.01,0.19588
11972.6,0.196066
12000.310000000001,0.193474
12028.16,0.189626
12056.13,0.185664
12084.23,0.182236
12112.460000000001,0.179182
12140.83,0.17626
12169.33,0.173689
12197.960000000001,0.1716
12226.73,0.16913
12255.64,0.166848
12284.68,0.165016
12313.86,0.163352
12343.18,0.161885
12372.640000000001,0.160504
12402.240000000002,0.159082
12431.98,0.157627
12461.86,0.156639
12491.89,0.155718
12522.07,0.154236
12552.38,0.153516
12582.85,0.15276
12613.47,0.15167
12644.23,0.15086
12675.15,0.150237
12706.210000000001,0.149517
12737.43,0.148564
12768.81,0.147545
12800.33,0.146814
12832.02,0.145886
12863.86,0.145416
12895.86,0.144767
12928.02,0.143978
12960.34,0.14327
12992.82,0.14219
13025.460000000001,0.141352
13058.27,0.140502
13091.25,0.139455
13124.39,0.138916
13157.7,0.138119
13191.179999999998,0.136646
13224.83,0.1358
13258.660000000002,0.134996
13292.65,0.133801
13326.83,0.132808
13361.17,0.131786
13395.699999999999,0.130465
13430.400000000001,0.129447
13465.289999999999,0.128764
13500.349999999999,0.127758
13535.6,0.126567
13571.03,0.12523
13606.65,0.124301
13642.46,0.123674
13678.46,0.122661
13714.64,0.121271
13751.02,0.120218
13787.59,0.11915
13824.36,0.118569
13861.32,0.118039
13898.49,0.117318
13935.85,0.116252
13973.41,0.114977
14011.17,0.113677
14049.15,0.112498
14087.32,0.111097
14125.71,0.110098
14164.300000000001,0.109167
14203.11,0.108032
14242.13,0.107207
14281.359999999999,0.106441
14320.81,0.105236
14360.49,0.104185
14400.380000000001,0.103426
14440.49,0.103052
14480.82,0.102711
14521.39,0.10192
14562.18,0.101041
14603.199999999999,0.100596
14644.45,0.100451
14685.93,0.100014
14727.66,0.099321
14769.619999999999,0.099042
14811.81,0.098914
14854.25,0.098761
14896.94,0.098267
14939.87,0.098562
14983.050000000001,0.099144
15026.48,0.099815
15070.16,0.101788
15114.1,0.104404
15158.289999999999,0.106907
15202.74,0.110622
15247.460000000001,0.116208
15292.43,0.123007
15337.68,0.130427
15383.19,0.137913
15428.97,0.145594
15475.03,0.152916
15521.359999999999,0.159308
15567.970000000001,0.164189
15614.869999999999,0.167774
15662.039999999999,0.170736
15709.5,0.172649
15757.25,0.173105
15805.289999999999,0.172864
15853.619999999999,0.172362
15902.26,0.170918
15951.19,0.168546
16000.419999999998,0.165966
16049.949999999999,0.163444
16099.799999999997,0.160409
16149.95,0.156887
16200.420000000002,0.153309
16251.208999999999,0.150161
16302.311,0.147051
16353.741,0.144062
16405.491,0.14089
16457.569,0.137969
16509.979000000003,0.134457
16562.731,0.13103
16615.82,0.128742
16669.240999999998,0.12698
16723.021,0.125028
16777.14,0.123971
16831.61,0.124613
16886.431,0.126925
16941.62,0.130629
16997.16,0.135952
17053.08,0.143459
17109.36,0.152361
17166.01,0.162047
17223.04,0.173242
17280.451,0.184362
17338.239999999998,0.194954
17396.429,0.205639
17455.0,0.216577
17513.969,0.225946
17573.339,0.235503
17633.109999999997,0.244401
17693.290999999997,0.252259
17753.889,0.258878
17814.899,0.263983
17876.328999999998,0.267627
17938.181,0.271563
18000.468999999997,0.276135
18063.19,0.281959
18126.35,0.288941
18189.951,0.296524
18254.0,0.304413
18318.501,0.309391
18383.459,0.308314
18448.879,0.304791
18514.771,0.303035
18581.129,0.305988
18647.97,0.313327
18715.29,0.32605
18783.100000000002,0.34251
18851.4,0.35759
18920.2,0.368225
18989.51,0.372691
19059.32,0.368783
19129.65,0.359028
19200.5,0.348027
19271.878999999997,0.335777
19343.789999999997,0.322861
19416.240999999998,0.311847
19489.229000000003,0.302127
19562.771,0.292359
19636.880999999998,0.283722
19711.54,0.27934
19786.779,0.278814
19862.590999999997,0.279578
19938.98,0.277912
20015.961,0.268552
20093.55,0.252637
20171.73,0.234217
20250.530000000002,0.215794
20329.941000000003,0.198336
20409.981,0.182137
20490.649999999998,0.168061
20571.96,0.155748
20653.918999999998,0.147373
20736.54,0.143429
20819.82,0.145681
20903.77,0.153811
20988.399999999998,0.165963
21073.720999999998,0.177263
21159.731,0.185913
21246.46,0.194215
21333.891,0.199639
21422.041,0.200788
21510.929,0.197793
21600.559,0.19229
21690.941,0.189088
21782.08,0.189711
21873.989,0.197463
21966.668999999998,0.213877
22060.15,0.234386
22154.421,0.256317
22249.510000000002,0.281405
22345.409,0.308486
22442.141,0.333339
22539.721,0.349534
22638.14,0.356218
22737.431,0.361369
22837.601,0.367803
22938.649999999998,0.378601
23040.600000000002,0.398289
23143.459,0.428372
23247.24,0.46115
23351.959000000003,0.491762
23457.63,0.518007
23564.251,0.538724
23671.85,0.55547
23780.439000000002,0.568555
23890.02,0.576354
24000.629,0.577852
24112.261,0.576035
24224.93,0.568109
24338.659,0.544112
24453.47,0.507426
24569.361,0.471616
24686.359,0.438589
24804.469999999998,0.407437
24923.731,0.386759
25044.129999999997,0.378658
25165.71,0.377255
25288.46,0.374016
25412.43,0.362648
25537.609,0.346013
25664.04,0.321721
25791.719,0.292995
25920.679,0.26874
