Sample ID,9_Congo_00002
Species,9_Congo
Subgroup,9_Congo
Group,9_Congo
Library,EXM_MRS
Sample Description,Sample 9
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
711.0,0.09286
712.0,0.09286
713.0,0.092869
714.0,0.09287699999999999
715.0,0.092876
716.0,0.09288199999999999
717.0,0.09291
718.0,0.09293699999999999
719.0,0.092941
720.0,0.092945
721.0,0.092932
722.0,0.092905
723.0,0.09287699999999999
724.0,0.092859
725.0,0.092831
726.0,0.09282299999999999
727.0,0.09286699999999999
728.0,0.092875
729.0,0.09287000000000001
730.0,0.09285199999999999
731.0,0.092826
732.0,0.09285399999999999
733.0,0.09288600000000001
734.0,0.09292199999999999
735.0,0.092956
736.0,0.092941
737.0,0.092953
738.0,0.09295099999999999
739.0,0.092905
740.0,0.092864
741.0,0.09282299999999999
742.0,0.092828
743.0,0.092884
744.0,0.09295199999999999
745.0,0.093018
746.0,0.093102
747.0,0.093181
748.0,0.093198
749.0,0.093225
750.0,0.093198
751.0,0.09317700000000001
752.0,0.09324099999999999
753.0,0.09327099999999999
754.0,0.093322
755.0,0.09339499999999999
756.0,0.093473
757.0,0.093504
758.0,0.093558
759.0,0.093613
760.0,0.09366300000000001
761.0,0.093722
762.0,0.09377200000000001
763.0,0.093805
764.0,0.093828
765.0,0.09386599999999999
766.0,0.093995
767.0,0.094078
768.0,0.094134
769.0,0.094191
770.0,0.09425700000000001
771.0,0.094346
772.0,0.09439399999999999
773.0,0.094418
774.0,0.094469
775.0,0.094566
776.0,0.094673
777.0,0.094773
778.0,0.09485400000000001
779.0,0.094917
780.0,0.094974
781.0,0.095031
782.0,0.095091
783.0,0.095148
784.0,0.09518900000000001
785.0,0.09522800000000001
786.0,0.095318
787.0,0.09540100000000001
788.0,0.095416
789.0,0.095513
790.0,0.09558299999999999
791.0,0.09565200000000001
792.0,0.095731
793.0,0.09581899999999999
794.0,0.095945
795.0,0.09602000000000001
796.0,0.096052
797.0,0.096074
798.0,0.096134
799.0,0.096259
800.0,0.096349
801.0,0.096387
802.0,0.096389
803.0,0.096402
804.0,0.09648300000000001
805.0,0.096529
806.0,0.096592
807.0,0.096678
808.0,0.096753
809.0,0.096837
810.0,0.096904
811.0,0.096951
812.0,0.09698000000000001
813.0,0.096992
814.0,0.096982
815.0,0.09701399999999999
816.0,0.097096
817.0,0.097142
818.0,0.097119
819.0,0.09713200000000001
820.0,0.097139
821.0,0.097189
822.0,0.09726499999999999
823.0,0.097345
824.0,0.097405
825.0,0.09742800000000001
826.0,0.097513
827.0,0.097546
828.0,0.097558
829.0,0.09757999999999999
830.0,0.09760300000000001
831.0,0.09758800000000001
832.0,0.097568
833.0,0.097562
834.0,0.09755699999999999
835.0,0.097545
836.0,0.097546
837.0,0.09754
838.0,0.09757500000000001
839.0,0.097581
840.0,0.097563
841.0,0.097558
842.0,0.097578
843.0,0.097583
844.0,0.097645
845.0,0.09770300000000001
846.0,0.09768399999999999
847.0,0.097606
848.0,0.097558
849.0,0.09755599999999999
850.0,0.09757300000000001
851.0,0.09756999999999999
852.0,0.097549
853.0,0.097528
854.0,0.09752000000000001
855.0,0.09751099999999999
856.0,0.097465
857.0,0.09754
858.0,0.097616
859.0,0.097627
860.0,0.09759999999999999
861.0,0.09758900000000001
862.0,0.09760400000000001
863.0,0.097546
864.0,0.097529
865.0,0.097508
866.0,0.097459
867.0,0.09741300000000001
