Sample ID,Standard_00003
Species,Standard
Subgroup,Standard
Group,Standard
Library,EXM_MRS
Sample Description,Setup + Grey
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.411447
351.0,0.410744
352.0,0.409789
353.0,0.40889000000000003
354.0,0.40808
355.0,0.40739
356.0,0.40694899999999995
357.0,0.406667
358.0,0.406302
359.0,0.40598399999999996
360.0,0.40569000000000005
361.0,0.40519599999999995
362.0,0.404632
363.0,0.40405599999999997
364.0,0.403581
365.0,0.40320300000000003
366.0,0.402926
367.0,0.402346
368.0,0.40173400000000004
369.0,0.40148000000000006
370.0,0.400957
371.0,0.400247
372.0,0.39962000000000003
373.0,0.399029
374.0,0.398493
375.0,0.398185
376.0,0.397757
377.0,0.397079
378.0,0.39642499999999997
379.0,0.395764
380.0,0.395092
381.0,0.394202
382.0,0.393323
383.0,0.392766
384.0,0.39215000000000005
385.0,0.39157899999999995
386.0,0.39134399999999997
387.0,0.391191
388.0,0.39109
389.0,0.391078
390.0,0.391079
391.0,0.39106900000000006
392.0,0.39110100000000003
393.0,0.391019
394.0,0.39077399999999995
395.0,0.390642
396.0,0.390492
397.0,0.390236
398.0,0.389896
399.0,0.38951300000000005
400.0,0.389149
401.0,0.38873800000000003
402.0,0.388324
403.0,0.38801900000000006
404.0,0.387729
405.0,0.38750999999999997
406.0,0.38759099999999996
407.0,0.387694
408.0,0.387745
409.0,0.38770000000000004
410.0,0.387674
411.0,0.387693
412.0,0.38752499999999995
413.0,0.387314
414.0,0.38713299999999995
415.0,0.387048
416.0,0.386978
417.0,0.386846
418.0,0.386709
419.0,0.386607
420.0,0.386595
421.0,0.386569
422.0,0.38654499999999997
423.0,0.38657800000000003
424.0,0.38662799999999997
425.0,0.386668
426.0,0.38661999999999996
427.0,0.386594
428.0,0.386597
429.0,0.386539
430.0,0.386519
431.0,0.38655500000000004
432.0,0.386655
433.0,0.386733
434.0,0.386751
435.0,0.38673699999999994
436.0,0.386709
437.0,0.38667999999999997
438.0,0.38673900000000005
439.0,0.386825
440.0,0.38689799999999996
441.0,0.386949
442.0,0.386995
443.0,0.38704900000000003
444.0,0.38708
445.0,0.387128
446.0,0.387247
447.0,0.387367
448.0,0.387481
449.0,0.38758400000000004
450.0,0.38765099999999997
451.0,0.387716
452.0,0.387883
453.0,0.38791600000000004
454.0,0.38786299999999996
455.0,0.38787799999999995
456.0,0.387982
457.0,0.388133
458.0,0.38821
459.0,0.38823399999999997
460.0,0.388244
461.0,0.3884
462.0,0.38859499999999997
463.0,0.38878599999999996
464.0,0.388891
465.0,0.38899900000000004
466.0,0.389131
467.0,0.389308
468.0,0.389409
469.0,0.389435
470.0,0.389548
471.0,0.389661
472.0,0.389747
473.0,0.389851
474.0,0.39002699999999996
475.0,0.390274
476.0,0.390335
477.0,0.390291
478.0,0.390195
479.0,0.390308
480.0,0.39045900000000006
481.0,0.39058
482.0,0.39069299999999996
483.0,0.390809
484.0,0.390938
485.0,0.39112600000000003
486.0,0.39129800000000003
487.0,0.391416
488.0,0.391469
489.0,0.391545
490.0,0.391674
491.0,0.391741
492.0,0.391858
493.0,0.39206
494.0,0.392194
495.0,0.39231299999999997
496.0,0.392433
497.0,0.392581
498.0,0.392749
499.0,0.39292299999999997
500.0,0.39297800000000005
501.0,0.393019
502.0,0.393097
503.0,0.393277
504.0,0.39340600000000003
505.0,0.39344999999999997
506.0,0.39364400000000005
507.0,0.393801
508.0,0.39391
509.0,0.394109
510.0,0.39427799999999996
511.0,0.394404
512.0,0.39453299999999997
513.0,0.394668
514.0,0.394803
515.0,0.394893
516.0,0.395066
517.0,0.39528399999999997
518.0,0.39542
519.0,0.39557299999999995
520.0,0.395736
521.0,0.395881
522.0,0.396003
523.0,0.39613
524.0,0.396335
525.0,0.39649500000000004
526.0,0.39663200000000004
527.0,0.396781
528.0,0.396903
529.0,0.397018
530.0,0.397151
531.0,0.39732599999999996
532.0,0.3975
533.0,0.39764200000000005
534.0,0.397776
535.0,0.397915
536.0,0.398069
537.0,0.398259
538.0,0.398419
539.0,0.398528
540.0,0.398633
541.0,0.39881700000000003
542.0,0.39905999999999997
543.0,0.399171
544.0,0.399251
545.0,0.399347
546.0,0.399537
547.0,0.39972799999999997
548.0,0.399911
549.0,0.400088
550.0,0.40021500000000004
551.0,0.40031999999999995
552.0,0.400439
553.0,0.40063000000000004
554.0,0.40083199999999997
