Sample ID,15_Oxia_Sophia_00003
Species,15_Oxia_Sophia
Subgroup,15_Oxia_Sophia
Group,15_Oxia_Sophia
Library,EXM_MRS
Sample Description,Sample 15
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.153479
351.0,0.152328
352.0,0.151272
353.0,0.150257
354.0,0.149373
355.0,0.14877200000000002
356.0,0.14785299999999998
357.0,0.14672000000000002
358.0,0.145708
359.0,0.144765
360.0,0.143848
361.0,0.142628
362.0,0.141566
363.0,0.140831
364.0,0.140098
365.0,0.139472
366.0,0.139009
367.0,0.138747
368.0,0.138567
369.0,0.138292
370.0,0.13812
371.0,0.138035
372.0,0.137975
373.0,0.137922
374.0,0.137842
375.0,0.137542
376.0,0.137286
377.0,0.137156
378.0,0.136764
379.0,0.13627
380.0,0.13578099999999999
381.0,0.135498
382.0,0.135306
383.0,0.13503500000000002
384.0,0.13492300000000002
385.0,0.134983
386.0,0.135217
387.0,0.135427
388.0,0.135594
389.0,0.135772
390.0,0.136045
391.0,0.136428
392.0,0.136736
393.0,0.137102
394.0,0.137576
395.0,0.138164
396.0,0.138744
397.0,0.13922
398.0,0.139575
399.0,0.139789
400.0,0.13985
401.0,0.13974
402.0,0.13944
403.0,0.138885
404.0,0.138451
405.0,0.138168
406.0,0.13800700000000002
407.0,0.13799799999999998
408.0,0.138123
409.0,0.138261
410.0,0.138483
411.0,0.138796
412.0,0.139044
413.0,0.13933500000000001
414.0,0.139722
415.0,0.139943
416.0,0.14013299999999998
417.0,0.140411
418.0,0.140685
419.0,0.140967
420.0,0.141287
421.0,0.141494
422.0,0.141648
423.0,0.141916
424.0,0.142193
425.0,0.142491
426.0,0.142889
427.0,0.143338
428.0,0.143823
429.0,0.144314
430.0,0.144862
431.0,0.145481
432.0,0.146227
