Sample ID,10_Otago_00001
Species,10_Otago
Subgroup,10_Otago
Group,10_Otago
Library,EXM_MRS
Sample Description,Sample 10
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.17164200000000002
351.0,0.17140699999999998
352.0,0.171136
353.0,0.170707
354.0,0.170301
355.0,0.170203
356.0,0.16971499999999998
357.0,0.16900300000000001
358.0,0.16858399999999998
359.0,0.16805
360.0,0.167388
361.0,0.166821
362.0,0.16652899999999998
363.0,0.16657
364.0,0.166515
365.0,0.166572
366.0,0.166873
367.0,0.16720400000000002
368.0,0.16755199999999998
369.0,0.16788699999999998
370.0,0.168355
371.0,0.168885
372.0,0.169298
373.0,0.16961600000000002
374.0,0.16984000000000002
375.0,0.16997800000000002
376.0,0.170033
377.0,0.170012
378.0,0.169831
379.0,0.16977
380.0,0.170047
381.0,0.170324
382.0,0.170606
383.0,0.17089
384.0,0.171203
385.0,0.171579
386.0,0.172081
387.0,0.172685
388.0,0.173348
389.0,0.17386600000000002
390.0,0.174437
391.0,0.175126
392.0,0.17596399999999998
393.0,0.17684899999999998
394.0,0.177727
395.0,0.178504
396.0,0.17921099999999998
397.0,0.17986999999999997
398.0,0.180478
399.0,0.181069
400.0,0.18171299999999999
401.0,0.182098
402.0,0.182286
403.0,0.18246099999999998
404.0,0.182732
405.0,0.183073
406.0,0.18336
407.0,0.18373
408.0,0.184202
409.0,0.184729
410.0,0.185426
411.0,0.18631799999999998
412.0,0.187176
413.0,0.18804400000000002
414.0,0.188934
415.0,0.18973299999999998
416.0,0.190522
417.0,0.19138100000000002
418.0,0.192239
419.0,0.19310300000000002
420.0,0.193978
421.0,0.19491
422.0,0.19586099999999998
423.0,0.19674399999999997
424.0,0.197516
425.0,0.19822399999999998
426.0,0.199025
427.0,0.199762
428.0,0.200472
429.0,0.20145
430.0,0.202465
431.0,0.20348400000000003
432.0,0.20463599999999998
433.0,0.205795
434.0,0.206907
435.0,0.20796199999999998
436.0,0.20903300000000002
437.0,0.21016200000000002
438.0,0.21119900000000003
439.0,0.212206
440.0,0.213219
441.0,0.21409099999999998
442.0,0.21493400000000001
443.0,0.21586200000000003
444.0,0.21668700000000002
445.0,0.21748599999999998
446.0,0.21837199999999998
447.0,0.21918500000000002
448.0,0.219911
449.0,0.220535
450.0,0.22112600000000002
451.0,0.221743
452.0,0.222526
453.0,0.22321200000000002
454.0,0.22385200000000002
455.0,0.224643
456.0,0.22526
457.0,0.22578299999999998
458.0,0.22658
459.0,0.227249
460.0,0.227763
461.0,0.228376
462.0,0.228972
463.0,0.229543
464.0,0.23013999999999998
465.0,0.230774
466.0,0.23140799999999997
467.0,0.23184100000000002
468.0,0.232379
469.0,0.233051
470.0,0.23364200000000002
471.0,0.234234
472.0,0.23484300000000002
473.0,0.23534400000000003
474.0,0.23593
475.0,0.236666
476.0,0.237334
477.0,0.238082
478.0,0.238928
479.0,0.239472
480.0,0.24004
481.0,0.24075
482.0,0.24145399999999997
483.0,0.242122
484.0,0.242744
485.0,0.24346800000000002
486.0,0.244178
487.0,0.244841
488.0,0.245582
489.0,0.24625
490.0,0.246793
491.0,0.247336
492.0,0.24789000000000003
493.0,0.24846000000000001
494.0,0.24899100000000002
495.0,0.24953499999999998
496.0,0.25012
497.0,0.25081600000000004
498.0,0.251554
499.0,0.252301
500.0,0.253038
501.0,0.253776
502.0,0.254513
503.0,0.255173
504.0,0.25584399999999996
505.0,0.25654699999999997
506.0,0.257188
507.0,0.257768
508.0,0.258313
509.0,0.258949
510.0,0.259533
511.0,0.260045
512.0,0.260549
513.0,0.261011
514.0,0.261453
515.0,0.261994
516.0,0.262511
517.0,0.262995
518.0,0.263479
519.0,0.26389
520.0,0.264245
521.0,0.26459299999999997
522.0,0.264934
523.0,0.26527100000000003
524.0,0.26560300000000003
525.0,0.265942
526.0,0.26625
527.0,0.26647
528.0,0.266752
529.0,0.267061
530.0,0.26734600000000003
531.0,0.267579
532.0,0.267803
533.0,0.268054
534.0,0.26825
535.0,0.268441
536.0,0.268659
537.0,0.26882100000000003
538.0,0.269002
539.0,0.269224
540.0,0.269389
541.0,0.269529
542.0,0.269661
543.0,0.269816
544.0,0.26994
545.0,0.270027
